sub;nomeFase;responsavel;est;real;dataInicio;dataFim;numeroRequisito;trimestre;nomeProjeto;nomeFases
30;1;1;8,999050781;5,035955433;1,786959972;12;12;1;projeto30;elaboracao
30;1;1;4,548729679;9,077701854;0,501088244;13;13;1;projeto30;elaboracao
30;1;1;6,660046492;7,463443778;0,892355686;14;14;1;projeto30;elaboracao
30;1;1;13,17513487;3,582390972;3,677749016;15;15;1;projeto30;elaboracao
30;1;1;13,5723858;6,874036758;1,974441843;16;16;1;projeto30;elaboracao
30;1;1;8,856272248;7,581313356;1,168171243;17;17;1;projeto30;elaboracao
30;1;1;10,20579227;4,330654017;2,356639951;18;18;1;projeto30;elaboracao
30;1;1;15,20890845;7,66221849;1,984922314;19;19;1;projeto30;elaboracao
30;1;1;6,893598677;3,582264751;1,924368844;20;20;1;projeto30;elaboracao
30;1;1;12,1531758;8,010607832;1,517135286;21;21;1;projeto30;elaboracao
30;1;1;8,236465108;10,67098229;0,771856319;22;22;1;projeto30;elaboracao
30;1;1;4,597071603;7,658901504;0,600225972;23;23;1;projeto30;elaboracao
30;1;1;13,18312884;6,245866365;2,110696591;24;24;1;projeto30;elaboracao
30;1;1;7,274793436;8,152410429;0,892348772;25;25;1;projeto30;elaboracao
30;1;1;6,370054649;7,760187286;0,82086352;26;26;1;projeto30;elaboracao
30;1;1;11,71727408;11,16436727;1,04952424;27;27;1;projeto30;elaboracao
30;1;1;5,152355565;5,197196004;0,991372186;28;28;1;projeto30;elaboracao
30;2;2;28,87944214;69,28174541;0,416840569;1;1;2;projeto30;implementacao
30;2;2;43,66905509;23,36800079;1,868754434;2;2;2;projeto30;implementacao
30;2;2;46,84810463;22,93393783;2,042741415;3;3;2;projeto30;implementacao
30;2;2;50,23115373;60,15533308;0,835024114;4;4;2;projeto30;implementacao
30;2;2;21,47571454;25,94023901;0,82789193;5;5;2;projeto30;implementacao
30;2;2;49,02023468;71,57167994;0,684911053;6;6;2;projeto30;implementacao
30;2;2;44,23527359;62,12557586;0,712029997;7;7;2;projeto30;implementacao
30;2;2;58,8201159;54,32598811;1,082725192;8;8;2;projeto30;implementacao
30;2;2;35,86358659;33,75450335;1,062483018;9;9;2;projeto30;implementacao
30;2;2;16,0937279;68,80679076;0,233897377;10;10;2;projeto30;implementacao
30;2;2;23,30250558;29,40132142;0,792566608;11;11;2;projeto30;implementacao
30;2;2;14,83435081;76,10259485;0,19492569;12;12;2;projeto30;implementacao
30;2;2;43,68821835;65,24888975;0,669562632;13;13;2;projeto30;implementacao
30;2;2;39,08008397;66,23294557;0,590039951;14;14;2;projeto30;implementacao
30;2;2;49,81676486;28,10618807;1,772448285;15;15;2;projeto30;implementacao
30;2;2;19,74457238;41,38149631;0,477135293;16;16;2;projeto30;implementacao
30;2;2;38,26063082;34,96317723;1,094312183;17;17;2;projeto30;implementacao
30;2;2;16,57320369;64,24297767;0,257976892;18;18;2;projeto30;implementacao
30;2;2;26,11166133;75,43185805;0,346162245;19;19;2;projeto30;implementacao
30;2;2;54,70656795;53,20322195;1,028256672;20;20;2;projeto30;implementacao
30;2;2;37,03146304;55,18371351;0,67105783;21;21;2;projeto30;implementacao
30;2;2;29,149748;63,77679588;0,457058835;22;22;2;projeto30;implementacao
30;2;2;44,54455149;32,34057099;1,377358226;23;23;2;projeto30;implementacao
30;2;2;45,88195039;47,02223191;0,975750162;24;24;2;projeto30;implementacao
30;2;2;30,25577126;28,68452027;1,054776966;25;25;2;projeto30;implementacao
30;2;2;50,74619451;29,50495416;1,719921144;26;26;2;projeto30;implementacao
30;2;2;21,64426269;33,55450031;0,645047981;27;27;2;projeto30;implementacao
30;2;2;25,71389535;25,6899645;1,000931525;28;28;2;projeto30;implementacao
30;3;3;7,154904426;18,06544495;0,396054703;1;1;3;projeto30;teste
30;3;3;13,92972885;15,77421777;0,883069389;2;2;3;projeto30;teste
30;3;3;13,21628184;9,635828807;1,371577069;3;3;3;projeto30;teste
30;3;3;11,78785877;22,30082635;0,528583945;4;4;3;projeto30;teste
30;3;3;17,31017409;8,875331178;1,950369371;5;5;3;projeto30;teste
30;3;3;18,77281401;14,88131785;1,26150212;6;6;3;projeto30;teste
30;3;3;19,04429418;4,541762417;4,193150684;7;7;3;projeto30;teste
30;3;3;12,28100345;18,045836;0,680544999;8;8;3;projeto30;teste
30;3;3;19,19293593;12,44088653;1,542730567;9;9;3;projeto30;teste
30;3;3;14,21057723;19,85395907;0,71575534;10;10;3;projeto30;teste
30;3;3;16,07362276;16,33494951;0,984001986;11;11;3;projeto30;teste
30;3;3;4,646051991;14,11154095;0,32923775;12;12;3;projeto30;teste
30;3;3;6,057793506;11,11758126;0,544884122;13;13;3;projeto30;teste
30;3;3;18,87103275;19,17627314;0,984082392;14;14;3;projeto30;teste
30;3;3;16,32793046;13,87365057;1,176902242;15;15;3;projeto30;teste
30;3;3;9,13531647;11,39075281;0,801994093;16;16;3;projeto30;teste
30;3;3;6,835160899;11,38028052;0,600614448;17;17;3;projeto30;teste
30;3;3;16,82727469;14,57008747;1,154919263;18;18;3;projeto30;teste
30;3;3;13,70621904;20,38469333;0,672377986;19;19;3;projeto30;teste
30;3;3;13,81446378;9,472331098;1,4584017;20;20;3;projeto30;teste
30;3;3;11,28750167;17,87238214;0,631561119;21;21;3;projeto30;teste
30;3;3;19,25082557;9,319133635;2,06573125;22;22;3;projeto30;teste
30;3;3;14,28723046;16,87513056;0,846644143;23;23;3;projeto30;teste
30;3;3;10,80959683;21,49875648;0,502801027;24;24;3;projeto30;teste
30;3;3;15,32906544;15,79675606;0,970393249;25;25;3;projeto30;teste
30;3;3;12,22702369;14,92522179;0,819218894;26;26;3;projeto30;teste
30;3;3;14,94445851;17,64083491;0,84715143;27;27;3;projeto30;teste
30;3;3;7,796553077;7,446417845;1,047020627;28;28;3;projeto30;teste
30;4;4;3,942891705;1,962127134;2,009498588;1;1;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;2;2;4;projeto30;correcao
30;4;4;8,168333086;1,563018521;5,225998908;3;3;4;projeto30;correcao
30;4;4;4,819868056;2,34659358;2,053985017;4;4;4;projeto30;correcao
30;4;4;6,161422477;1,171800189;5,258082848;5;5;4;projeto30;correcao
30;4;4;8,032962771;2,523136749;3,18372073;6;6;4;projeto30;correcao
30;4;4;4,524084995;3,695194456;1,224315811;7;7;4;projeto30;correcao
30;4;4;8,415392268;4,687131888;1,79542468;8;8;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;9;9;4;projeto30;correcao
30;4;4;5,18457168;1,643116994;3,155327161;10;10;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;11;11;4;projeto30;correcao
30;4;4;10,54751079;1,189258646;8,868979701;12;12;4;projeto30;correcao
30;4;4;6,506640453;1,920009341;3,388858748;13;13;4;projeto30;correcao
30;4;4;10,12857911;3,729807325;2,715577033;14;14;4;projeto30;correcao
30;4;4;9,773484672;2,687753637;3,636302278;15;15;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;16;16;4;projeto30;correcao
30;4;4;7,783482838;5,016347281;1,551623602;17;17;4;projeto30;correcao
30;4;4;7,855254339;5,801309626;1,354048455;18;18;4;projeto30;correcao
30;4;4;6,930612181;5,971188587;1,16067548;19;19;4;projeto30;correcao
30;4;4;5,355618591;4,859361175;1,102124003;20;20;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;21;21;4;projeto30;correcao
30;4;4;5,140689304;2,911177473;1,765845384;22;22;4;projeto30;correcao
30;4;4;8,034740365;1,484298143;5,413157998;23;23;4;projeto30;correcao
30;4;4;9,819430584;4,345273239;2,259795885;24;24;4;projeto30;correcao
30;4;4;7,154744226;1,47306692;4,857039505;25;25;4;projeto30;correcao
30;4;4;10,084012;2,585643834;3,900000405;26;26;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;27;27;4;projeto30;correcao
30;4;4;0;0;#DIV/0!;28;28;4;projeto30;correcao
31;1;1;2,515554486;1,809377747;1,39028707;1;1;1;projeto3projeto1;elaboracao
31;1;1;5,221417403;3,795158611;1,375810062;2;2;1;projeto3projeto1;elaboracao
31;1;1;3,829712796;5,461598207;0,701207348;3;3;1;projeto3projeto1;elaboracao
31;1;1;7,361556105;5,047501616;1,458455423;4;4;1;projeto3projeto1;elaboracao
31;1;1;2,143643847;4,303332549;0,498135764;5;5;1;projeto3projeto1;elaboracao
31;1;1;3,404190839;3,78614392;0,899118182;6;6;1;projeto3projeto1;elaboracao
31;1;1;2,908196897;4,533665956;0,641466955;7;7;1;projeto3projeto1;elaboracao
31;1;1;5,523154161;4,778557101;1,15582048;8;8;1;projeto3projeto1;elaboracao
31;1;1;5,974433085;1,977863767;3,020649442;9;9;1;projeto3projeto1;elaboracao
31;1;1;4,06253694;3,507450526;1,158259229;10;10;1;projeto3projeto1;elaboracao
31;1;1;5,234167063;1,429448514;3,661668828;11;11;1;projeto3projeto1;elaboracao
31;1;1;4,942421077;1,595186859;3,09833362;12;12;1;projeto3projeto1;elaboracao
31;1;1;2,579406415;2,214519836;1,164770066;13;13;1;projeto3projeto1;elaboracao
31;1;1;6,807026437;1,795340132;3,791496841;14;14;1;projeto3projeto1;elaboracao
31;1;1;3,347408254;2,414802004;1,386204024;15;15;1;projeto3projeto1;elaboracao
31;1;1;4,445555533;1,886788478;2,356149396;16;16;1;projeto3projeto1;elaboracao
31;1;1;3,390453174;3,063596257;1,106690598;17;17;1;projeto3projeto1;elaboracao
31;1;1;4,92991061;4,607094007;1,070069463;18;18;1;projeto3projeto1;elaboracao
31;1;1;7,354217048;4,865870591;1,511387718;19;19;1;projeto3projeto1;elaboracao
31;1;1;1,875142231;5,16987905;0,362705242;20;20;1;projeto3projeto1;elaboracao
31;1;1;7,037988136;5,173756684;1,360324531;21;21;1;projeto3projeto1;elaboracao
31;1;1;3,337224425;1,743079229;1,914556934;22;22;1;projeto3projeto1;elaboracao
31;2;2;28,6207179;30,03298097;0,952976261;1;1;2;projeto3projeto1;implementacao
31;2;2;27,77669378;20,56963848;1,350373455;2;2;2;projeto3projeto1;implementacao
31;2;2;8,524435527;17,40140986;0,489870395;3;3;2;projeto3projeto1;implementacao
31;2;2;29,53732917;21,40219333;1,380107576;4;4;2;projeto3projeto1;implementacao
31;2;2;7,954914255;29,1556469;0,272843003;5;5;2;projeto3projeto1;implementacao
31;2;2;16,21200558;32,82816142;0,493844458;6;6;2;projeto3projeto1;implementacao
31;2;2;23,22613606;22,17556033;1,047375386;7;7;2;projeto3projeto1;implementacao
31;2;2;13,32400224;20,34182092;0,655005385;8;8;2;projeto3projeto1;implementacao
31;2;2;18,50777551;12,9570916;1,428389648;9;9;2;projeto3projeto1;implementacao
31;2;2;14,67256194;19,8219955;0,740216188;10;10;2;projeto3projeto1;implementacao
31;2;2;27,74748424;27,74723855;1,000008854;11;11;2;projeto3projeto1;implementacao
31;2;2;26,90610348;30,29627466;0,888099404;12;12;2;projeto3projeto1;implementacao
31;2;2;25,48135624;32,21407447;0,791000724;13;13;2;projeto3projeto1;implementacao
31;2;2;21,58162397;23,06748598;0,935586305;14;14;2;projeto3projeto1;implementacao
31;2;2;16,4664483;16,44444574;1,001337994;15;15;2;projeto3projeto1;implementacao
31;2;2;27,9361082;24,43786376;1,143148537;16;16;2;projeto3projeto1;implementacao
31;2;2;19,89891433;34,50072824;0,576767951;17;17;2;projeto3projeto1;implementacao
31;2;2;11,51961163;36,39867791;0,316484342;18;18;2;projeto3projeto1;implementacao
31;2;2;12,66810339;28,36713287;0,446576799;19;19;2;projeto3projeto1;implementacao
31;2;2;27,97444699;23,86041374;1,172420868;20;20;2;projeto3projeto1;implementacao
31;2;2;23,95284349;20,64745247;1,160087111;21;21;2;projeto3projeto1;implementacao
31;2;2;18,79405096;29,89904245;0,628583708;22;22;2;projeto3projeto1;implementacao
31;3;3;7,349471337;2,19022065;3,355584898;1;1;3;projeto3projeto1;teste
31;3;3;4,241968275;10,14731005;0,418038698;2;2;3;projeto3projeto1;teste
31;3;3;3,916887938;2,650138464;1,477993694;3;3;3;projeto3projeto1;teste
31;3;3;7,14524408;10,74297288;0,66510864;4;4;3;projeto3projeto1;teste
31;3;3;7,831715563;8,341202677;0,938919226;5;5;3;projeto3projeto1;teste
31;3;3;7,121061333;5,932688196;1,200309387;6;6;3;projeto3projeto1;teste
31;3;3;5,13501397;2,985762495;1,719833369;7;7;3;projeto3projeto1;teste
31;3;3;7,246959538;2,740878632;2,644027887;8;8;3;projeto3projeto1;teste
31;3;3;6,232283009;9,926222336;0,627860509;9;9;3;projeto3projeto1;teste
31;3;3;9,556895662;4,219485009;2,264943623;10;10;3;projeto3projeto1;teste
31;3;3;8,537973285;9,670748963;0,882865776;11;11;3;projeto3projeto1;teste
31;3;3;3,939379194;5,096253811;0,772995094;12;12;3;projeto3projeto1;teste
31;3;3;4,150378285;10,46174707;0,396719425;13;13;3;projeto3projeto1;teste
31;3;3;7,923096195;7,922834825;1,00003299;14;14;3;projeto3projeto1;teste
31;3;3;8,771364823;8,574879554;1,022914056;15;15;3;projeto3projeto1;teste
31;3;3;9,474715998;7,654897832;1,237732522;16;16;3;projeto3projeto1;teste
31;3;3;3,891214252;4,676875858;0,832011447;17;17;3;projeto3projeto1;teste
31;3;3;8,396807636;11,5494592;0,727030374;18;18;3;projeto3projeto1;teste
31;3;3;8,65512152;8,154508621;1,061390934;19;19;3;projeto3projeto1;teste
31;3;3;4,540987518;6,804457855;0,667354786;20;20;3;projeto3projeto1;teste
31;3;3;8,322105164;3,287796388;2,53121063;21;21;3;projeto3projeto1;teste
31;3;3;6,16383974;8,885650535;0,69368469;22;22;3;projeto3projeto1;teste
31;4;4;0;0;#DIV/0!;1;1;4;projeto3projeto1;correcao
31;4;4;5,906868069;5,314183277;1,111528858;2;2;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;3;3;4;projeto3projeto1;correcao
31;4;4;7,599262074;1,25034641;6,077725349;4;4;4;projeto3projeto1;correcao
31;4;4;3,794939638;1,699447411;2,23304329;5;5;4;projeto3projeto1;correcao
31;4;4;8,839102773;4,196957425;2,106073967;6;6;4;projeto3projeto1;correcao
31;4;4;7,714616806;2,661262029;2,898856528;7;7;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;8;8;4;projeto3projeto1;correcao
31;4;4;5,921852088;4,635389877;1,27753053;9;9;4;projeto3projeto1;correcao
31;4;4;5,425451184;1,203139938;4,509409931;10;10;4;projeto3projeto1;correcao
31;4;4;7,933574152;2,096880461;3,783512842;11;11;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;12;12;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;13;13;4;projeto3projeto1;correcao
31;4;4;7,829320422;0,506094405;15,470079;14;14;4;projeto3projeto1;correcao
31;4;4;5,090141889;1,121231665;4,539777148;15;15;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;16;16;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;17;17;4;projeto3projeto1;correcao
31;4;4;7,770836996;3,778836071;2,056410188;18;18;4;projeto3projeto1;correcao
31;4;4;7,859888044;2,053473905;3,827605515;19;19;4;projeto3projeto1;correcao
31;4;4;0;0;#DIV/0!;20;20;4;projeto3projeto1;correcao
31;4;4;3,549218997;1,206252759;2,942350989;21;21;4;projeto3projeto1;correcao
31;4;4;6,74403232;3,624949911;1,860448416;22;22;4;projeto3projeto1;correcao
32;1;1;4,849132103;5,488960527;0,88343359;1;1;1;projeto3projeto2;elaboracao
32;1;1;9,613783945;8,12153484;1,18373979;2;2;1;projeto3projeto2;elaboracao
32;1;1;7,4596191;4,049620527;1,842053854;3;3;1;projeto3projeto2;elaboracao
32;1;1;10,49519302;5,590475724;1,877334513;4;4;1;projeto3projeto2;elaboracao
32;1;1;9,016837389;7,85410475;1,148041397;5;5;1;projeto3projeto2;elaboracao
32;1;1;5,782716973;3,499302413;1,652534217;6;6;1;projeto3projeto2;elaboracao
32;1;1;11,46145565;7,344716444;1,560503492;7;7;1;projeto3projeto2;elaboracao
32;1;1;8,372395116;5,63368047;1,486132407;8;8;1;projeto3projeto2;elaboracao
32;1;1;11,88957064;2,551646949;4,659567282;9;9;1;projeto3projeto2;elaboracao
32;1;1;9,41371087;6,727670509;1,399252662;10;10;1;projeto3projeto2;elaboracao
32;1;1;7,884958151;7,780516995;1,013423421;11;11;1;projeto3projeto2;elaboracao
32;1;1;5,911772259;5,872387341;1,006706798;12;12;1;projeto3projeto2;elaboracao
32;1;1;8,888816963;3,446332596;2,579210426;13;13;1;projeto3projeto2;elaboracao
32;1;1;7,721416287;4,823619085;1,600751666;14;14;1;projeto3projeto2;elaboracao
32;1;1;12,232743;5,115296777;2,391404357;15;15;1;projeto3projeto2;elaboracao
32;1;1;3,705909536;7,150721576;0,518256724;16;16;1;projeto3projeto2;elaboracao
32;1;1;4,785883923;7,956078547;0,601538044;17;17;1;projeto3projeto2;elaboracao
32;1;1;10,48133843;9,473759887;1,106354663;18;18;1;projeto3projeto2;elaboracao
32;1;1;5,67877807;6,671407201;0,851211431;19;19;1;projeto3projeto2;elaboracao
32;1;1;7,913073749;7,802423429;1,014181532;20;20;1;projeto3projeto2;elaboracao
32;1;1;3,337929366;3,867834257;0,862997002;21;21;1;projeto3projeto2;elaboracao
32;1;1;9,000447704;8,868740916;1,014850675;22;22;1;projeto3projeto2;elaboracao
32;1;1;13,19957387;4,431489908;2,978586017;23;23;1;projeto3projeto2;elaboracao
32;1;1;5,889277523;7,582058554;0,776738597;24;24;1;projeto3projeto2;elaboracao
32;1;1;3,261339637;6,793939729;0,480036587;25;25;1;projeto3projeto2;elaboracao
32;1;1;7,23615441;5,008096746;1,444891099;26;26;1;projeto3projeto2;elaboracao
32;1;1;5,127477026;9,333689167;0,549351594;27;27;1;projeto3projeto2;elaboracao
32;1;1;5,039966693;7,306833265;0,689760736;28;28;1;projeto3projeto2;elaboracao
32;1;1;10,28852694;8,056653462;1,2770224;29;29;1;projeto3projeto2;elaboracao
32;1;1;3,470505688;9,971203517;0,348052839;30;30;1;projeto3projeto2;elaboracao
32;1;1;11,30553162;7,259166953;1,557414466;31;31;1;projeto3projeto2;elaboracao
32;1;1;3,54734253;4,300276089;0,824910414;32;32;1;projeto3projeto2;elaboracao
32;1;1;5,834876462;3,564847105;1,636781688;33;33;1;projeto3projeto2;elaboracao
32;1;1;7,079902983;8,2393188;0,859282564;34;34;1;projeto3projeto2;elaboracao
32;1;1;12,47758478;5,842039455;2,135826859;35;35;1;projeto3projeto2;elaboracao
32;1;1;10,02805939;9,313971369;1,07666848;36;36;1;projeto3projeto2;elaboracao
32;1;1;3,387345534;4,944469745;0,685077614;37;37;1;projeto3projeto2;elaboracao
32;1;1;4,671556273;5,53726607;0,84365754;38;38;1;projeto3projeto2;elaboracao
32;1;1;11,10985388;3,762867016;2,952497081;39;39;1;projeto3projeto2;elaboracao
32;1;1;13,43909709;3,080862434;4,362121769;40;40;1;projeto3projeto2;elaboracao
32;1;1;10,71035374;6,286650748;1,703666096;41;41;1;projeto3projeto2;elaboracao
32;1;1;4,986380977;6,264534582;0,795969902;42;42;1;projeto3projeto2;elaboracao
32;2;2;17,23255259;23,3475498;0,738088268;1;1;2;projeto3projeto2;implementacao
32;2;2;25,5447679;37,86209322;0,67467923;2;2;2;projeto3projeto2;implementacao
32;2;2;9,866226239;31,74170067;0,310828533;3;3;2;projeto3projeto2;implementacao
32;2;2;26,01920583;50,378736;0,516471986;4;4;2;projeto3projeto2;implementacao
32;2;2;27,0444376;40,77211608;0,663307186;5;5;2;projeto3projeto2;implementacao
32;2;2;33,07526392;39,78437827;0,831363097;6;6;2;projeto3projeto2;implementacao
32;2;2;12,60416015;45,85718886;0,274856799;7;7;2;projeto3projeto2;implementacao
32;2;2;30,2611117;43,80319765;0,690842526;8;8;2;projeto3projeto2;implementacao
32;2;2;37,52053329;37,09872241;1,011369957;9;9;2;projeto3projeto2;implementacao
32;2;2;31,53047923;28,02645505;1,125025594;10;10;2;projeto3projeto2;implementacao
32;2;2;34,33039718;17,54524983;1,956677592;11;11;2;projeto3projeto2;implementacao
32;2;2;14,44867399;39,91986241;0,361941979;12;12;2;projeto3projeto2;implementacao
32;2;2;19,14723001;26,20953305;0,730544492;13;13;2;projeto3projeto2;implementacao
32;2;2;21,65734678;40,84734872;0,530202019;14;14;2;projeto3projeto2;implementacao
32;2;2;14,03039202;27,11415069;0,517456445;15;15;2;projeto3projeto2;implementacao
32;2;2;15,62781154;13,87442462;1,126375469;16;16;2;projeto3projeto2;implementacao
32;2;2;36,94851553;24,98270395;1,47896383;17;17;2;projeto3projeto2;implementacao
32;2;2;15,40110336;47,73221885;0,322656347;18;18;2;projeto3projeto2;implementacao
32;2;2;35,22120272;49,34518147;0,713771875;19;19;2;projeto3projeto2;implementacao
32;2;2;21,85960942;38,71872262;0,564574654;20;20;2;projeto3projeto2;implementacao
32;2;2;29,79595013;40,49288203;0,735831797;21;21;2;projeto3projeto2;implementacao
32;2;2;8,205106635;45,26018446;0,181287521;22;22;2;projeto3projeto2;implementacao
32;2;2;19,59769592;22,42128701;0,874066502;23;23;2;projeto3projeto2;implementacao
32;2;2;18,99430772;17,49616882;1,085626683;24;24;2;projeto3projeto2;implementacao
32;2;2;26,7028151;24,02101971;1,111643695;25;25;2;projeto3projeto2;implementacao
32;2;2;32,37603217;47,22083303;0,685630263;26;26;2;projeto3projeto2;implementacao
32;2;2;7,96243599;24,89075761;0,319895285;27;27;2;projeto3projeto2;implementacao
32;2;2;9,401234654;24,56976501;0,382634293;28;28;2;projeto3projeto2;implementacao
32;2;2;11,44057628;13,10681351;0,872872439;29;29;2;projeto3projeto2;implementacao
32;2;2;16,78743718;39,31793123;0,426966441;30;30;2;projeto3projeto2;implementacao
32;2;2;35,14290411;29,33515744;1,197979052;31;31;2;projeto3projeto2;implementacao
32;2;2;32,75204438;47,94620458;0,683099834;32;32;2;projeto3projeto2;implementacao
32;2;2;30,3429962;21,21246985;1,430432025;33;33;2;projeto3projeto2;implementacao
32;2;2;29,91936373;19,84312836;1,507794697;34;34;2;projeto3projeto2;implementacao
32;2;2;36,95137695;40,33317027;0,916153546;35;35;2;projeto3projeto2;implementacao
32;2;2;20,37629881;13,77737405;1,478968252;36;36;2;projeto3projeto2;implementacao
32;2;2;37,88303165;28,54410326;1,3271754;37;37;2;projeto3projeto2;implementacao
32;2;2;30,40287565;50,14067209;0,606351578;38;38;2;projeto3projeto2;implementacao
32;2;2;39,02576799;14,80570292;2,635860533;39;39;2;projeto3projeto2;implementacao
32;2;2;13,10041695;14,55636579;0,899978548;40;40;2;projeto3projeto2;implementacao
32;2;2;30,09030449;37,00437105;0,813155409;41;41;2;projeto3projeto2;implementacao
32;2;2;17,80427895;31,91439951;0,557876044;42;42;2;projeto3projeto2;implementacao
32;3;3;10,38973842;3,560230729;2,918276712;1;1;3;projeto3projeto2;teste
32;3;3;6,868227515;11,76767403;0,583652088;2;2;3;projeto3projeto2;teste
32;3;3;8,361510489;8,270315427;1,011026794;3;3;3;projeto3projeto2;teste
